,customer,gender,age,card_name,date,merchant,amount,company,installment,location,category,point
2242,C035,F,60,별다줄카드,2022-08-21,중식,23231,NH농협카드,8,경기,요식/유흥,네이버 포인트
2243,C008,F,50,1Q Daily+,2022-09-27,네이버 쇼핑,106489,하나카드,6,경남,전자상거래,하나머니
2244,C020,M,70,신한카드 Deep Dream Platinum+,2023-04-22,생활잡화,7739,신한카드,31,광주,유통,네이버 포인트
2245,C035,F,60,American Express Gold Card,2023-05-03,미용실,6314,현대카드,23,울산,미용,M-POINT
2246,C017,M,60,NH20 해봄카드,2022-10-10,취미/오락,3501,NH농협카드,5,경기,스포츠/문화/레저,네이버 포인트
2247,C037,F,40,내맘대로 쁨 카드,2023-04-12,안경,1848,하나카드,2,경북,의류/잡화,하나머니
2248,C023,M,20,신세계 BC 바로 리워드 플러스,2022-10-22,화장품,8341,BC카드,20,대구,미용,TOP POINT2
2249,C048,M,40,신한카드 Deep Oil,2023-04-10,패션/잡화,3035,신한카드,15,대전,의류/잡화,네이버 포인트
2250,C026,M,20,롯데백화점 FLEX카드,2022-11-05,교육용품,15336,롯데카드,19,강원,교육/학원,L.POINT
2251,C022,M,30,카드의정석 UniMile,2023-03-31,가구,1779,우리카드,28,울산,가전/가구,모아포인트
2252,C009,F,60,다담카드,2023-03-01,치과병원,11394,KB국민카드,8,제주,의료,네이버 포인트
2253,C048,M,40,신한카드 Deep Oil,2023-04-12,정육점,46361,신한카드,25,부산,음/식료품,네이버 포인트
2254,C029,M,30,LOCA 365 카드,2022-08-30,한식,29530,롯데카드,0,강원,요식/유흥,L.POINT
2255,C043,M,50,신한카드 Deep Dream Platinum+,2022-08-17,안경,1882,신한카드,14,세종,의류/잡화,네이버 포인트
2256,C012,F,30,신한카드 B.Big(삑),2023-03-09,가구,1351,신한카드,14,대전,가전/가구,네이버 포인트
2257,C036,F,40,MULTI On(멀티 온) 카드,2023-03-20,중식,9138,하나카드,16,제주,요식/유흥,네이버 포인트
2258,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2022-09-24,독서실,14147,KB국민카드,4,대전,교육/학원,네이버 포인트
2259,C022,M,30,카드의정석 UniMile,2022-08-15,미용서비스,12365,우리카드,29,인천,미용,모아포인트
2260,C018,M,50,삼성 iD SIMPLE 카드,2022-10-13,취미/전문학원,14555,삼성카드,31,경기,교육/학원,네이버 포인트
2261,C006,F,70,신세계 BC 바로 리워드 플러스,2022-12-13,세탁소,6418,BC카드,23,전남,가정생활/서비스,TOP POINT2
2262,C007,F,20,카드의정석 SHOPPING,2022-10-03,백화점,85432,우리카드,16,전북,유통,모아포인트
2263,C010,M,60,#MY WAY 카드,2022-10-30,자동차서비스,1089,하나카드,9,울산,자동차,하나머니
2264,C001,M,60,현대카드ZERO Edition2(할인형),2022-05-11,농수산물,36947,현대카드,11,경남,음/식료품,M-POINT
2265,C007,F,20,카드의정석 SHOPPING,2022-07-03,중식,28263,우리카드,28,서울,요식/유흥,네이버 포인트
2266,C025,F,50,신한카드 래플(Raffle),2023-03-03,한의원,1302,신한카드,25,대구,의료,네이버 포인트
2267,C020,M,70,다담카드,2022-12-31,양식,30405,KB국민카드,22,부산,요식/유흥,포인트리
2268,C043,M,50,신한카드 Deep Dream Platinum+,2022-09-24,미용서비스,8975,신한카드,21,인천,미용,네이버 포인트
2269,C013,F,30,BC 바로 페이백 플러스,2023-01-23,LPG,6986,BC카드,17,전북,주유,네이버 포인트
2270,C041,M,30,LOCA LIKIT Play,2022-10-17,치과병원,9270,롯데카드,16,충남,의료,네이버 포인트
2271,C014,M,30,별다줄카드,2023-03-26,중식,7836,NH농협카드,19,부산,요식/유흥,네이버 포인트
2272,C029,M,30,현대카드 M BOOST,2022-10-22,가구,2268,현대카드,13,충북,가전/가구,M-POINT
2273,C004,F,40,LOCA LIKIT 1.2,2023-01-07,영화/공연,5068,롯데카드,23,대전,스포츠/문화/레저,네이버 포인트
2274,C047,F,20,KB국민 My WE:SH 카드,2023-05-03,치과병원,1386,KB국민카드,7,전북,의료,포인트리
2275,C035,F,60,American Express Gold Card,2022-08-21,통신,26352,현대카드,8,부산,가정생활/서비스,M-POINT
2276,C035,F,60,American Express Gold Card,2022-09-08,면세점,14943,현대카드,23,전남,여행/교통,M-POINT
2277,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-12-30,한식,28307,BC카드,33,세종,요식/유흥,TOP POINT2
2278,C048,M,40,신한카드 Deep Oil,2023-04-08,취미/오락,1971,신한카드,8,인천,스포츠/문화/레저,마이신한포인트
2279,C011,M,30,BC 바로 페이백 플러스,2022-05-24,지하철,6128,BC카드,28,대전,여행/교통,TOP POINT2
2280,C013,F,30,BC 바로 페이백 플러스,2023-02-18,버스,23241,BC카드,0,서울,여행/교통,TOP POINT2
2281,C029,M,30,LOCA 365 카드,2022-11-08,디지털 콘텐츠,151152,롯데카드,0,충북,전자상거래,네이버 포인트
2282,C044,F,30,Smart Any 카드(스마트애니),2022-11-18,배달앱,215620,하나카드,21,광주,전자상거래,네이버 포인트
2283,C002,F,30,카드의정석 POINT,2022-10-17,가전,1337,우리카드,19,대전,가전/가구,모아포인트
2284,C021,F,40,청춘대로 톡톡카드,2022-10-27,화장품,2231,KB국민카드,0,강원,미용,네이버 포인트
2285,C010,M,60,#MY WAY 카드,2022-10-31,통신,12933,하나카드,1,부산,가정생활/서비스,네이버 포인트
2286,C050,M,10,신한카드 B.Big(삑),2022-07-31,예체능학원,11708,신한카드,27,전남,교육/학원,마이신한포인트
2287,C002,F,30,카드의정석 POINT,2022-06-08,한식,4002,우리카드,31,세종,요식/유흥,모아포인트
2288,C041,M,30,LOCA LIKIT Play,2022-05-29,자동차서비스,1426,롯데카드,10,부산,자동차,네이버 포인트
2289,C007,F,20,카드의정석 SHOPPING,2023-05-02,통신,27146,우리카드,30,세종,가정생활/서비스,네이버 포인트
2290,C012,F,30,현대카드 M BOOST,2023-04-04,문화용품,4774,현대카드,0,전남,스포츠/문화/레저,M-POINT
2291,C039,M,50,카드의정석 WOWRI,2022-08-08,가전,2729,우리카드,8,대전,가전/가구,모아포인트
2292,C023,M,20,신세계 BC 바로 리워드 플러스,2022-10-22,공과금,10706,BC카드,16,제주,가정생활/서비스,TOP POINT2
2293,C015,M,60,현대카드ZERO Edition2(할인형),2022-10-25,네이버 쇼핑,269267,현대카드,26,울산,전자상거래,네이버 포인트
2294,C007,F,20,카드의정석 SHOPPING,2022-10-25,의복/의류,1438,우리카드,7,서울,의류/잡화,네이버 포인트
2295,C026,M,20,삼성 iD ON 카드,2022-10-09,미용실,3916,삼성카드,28,전북,미용,보너스포인트
2296,C039,M,50,카드의정석 WOWRI,2022-05-28,가전,2121,우리카드,12,경북,가전/가구,네이버 포인트
2297,C008,F,50,LOCA 365 카드,2022-08-06,가구,1244,롯데카드,24,경북,가전/가구,네이버 포인트
2298,C049,F,10,D4@카드의정석,2023-02-09,가전,1336,우리카드,24,충북,가전/가구,네이버 포인트
2299,C028,M,40,MULTI Oil(멀티 오일) 카드,2022-12-24,가구,2523,하나카드,16,세종,가전/가구,하나머니
2300,C034,F,50,마일앤조이카드(아시아나),2022-09-09,여행사,24440,IBK기업은행,31,충북,여행/교통,네이버 포인트
2301,C007,F,20,신세계 BC 바로 콰트로 플러스,2022-07-10,가구,1362,BC카드,32,서울,가전/가구,네이버 포인트
2302,C042,M,60,신세계 BC 바로 리워드 플러스,2022-11-18,자동차판매,1182,BC카드,6,경기,자동차,TOP POINT2
2303,C003,M,20,LOCA LIKIT - Manhattan Yellow,2023-03-11,농수산물,28456,롯데카드,34,부산,음/식료품,네이버 포인트
2304,C032,M,20,BC 바로 페이백 플러스,2022-05-20,농수산물,35062,BC카드,26,충북,음/식료품,TOP POINT2
2305,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-07-02,가전,2897,BC카드,9,광주,가전/가구,TOP POINT2
2306,C030,M,50,현대카드ZERO Edition2(할인형),2022-07-10,LPG,3704,현대카드,19,대구,주유,네이버 포인트
2307,C004,F,40,THE iD. PLATINUM(포인트),2022-12-15,일반병원,4295,삼성카드,3,충남,의료,네이버 포인트
2308,C014,M,30,ONE AIR(UniMile),2023-01-15,농수산물,22319,IBK기업은행,30,제주,음/식료품,네이버 포인트
2309,C033,F,40,BLISS.7 카드(포인트),2022-06-15,정육점,36586,IBK기업은행,1,부산,음/식료품,네이버 포인트
2310,C028,M,40,롯데백화점 롯데카드,2022-11-08,가구,1517,롯데카드,22,울산,가전/가구,네이버 포인트
2311,C037,F,40,별다줄카드,2022-08-13,미용서비스,10807,NH농협카드,26,광주,미용,네이버 포인트
2312,C024,F,30,BeV V카드(스카이패스형),2022-12-14,문화용품,2563,KB국민카드,5,광주,스포츠/문화/레저,네이버 포인트
2313,C025,F,50,신한카드 래플(Raffle),2022-07-11,할인점/슈퍼마켓,17968,신한카드,22,충남,유통,네이버 포인트
2314,C047,F,20,KB국민 My WE:SH 카드,2022-10-04,생활잡화,59327,KB국민카드,16,경남,유통,네이버 포인트
2315,C025,F,50,Oil & Life카드(Oil카드),2022-12-11,자동차서비스,1130,IBK기업은행,8,강원,자동차,네이버 포인트
2316,C046,F,60,신한카드 Deep Dream Platinum+,2022-10-01,종합병원,5476,신한카드,17,제주,의료,네이버 포인트
2317,C039,M,50,LOCA LIKIT 1.2,2022-11-16,생활서비스,33411,롯데카드,24,울산,가정생활/서비스,네이버 포인트
2318,C040,F,50,MULTI Young(멀티 영) 카드,2022-05-26,한식,27301,하나카드,35,광주,요식/유흥,하나머니
2319,C019,M,60,롯데백화점 FLEX카드,2023-01-19,생활서비스,29726,롯데카드,19,경남,가정생활/서비스,L.POINT
2320,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-10-21,KTX,24666,KB국민카드,16,대전,여행/교통,포인트리
2321,C013,F,30,BC 바로 페이백 플러스,2022-08-11,자동차판매,1261,BC카드,8,대전,자동차,TOP POINT2
2322,C034,F,50,마일앤조이카드(아시아나),2022-06-24,시계/귀금속,2968,IBK기업은행,21,부산,의류/잡화,네이버 포인트
2323,C010,M,60,톡톡D 카드,2023-04-21,지하철,5459,KB국민카드,31,서울,여행/교통,네이버 포인트
2324,C003,M,20,LOCA LIKIT - Manhattan Yellow,2022-11-09,할인점/슈퍼마켓,52105,롯데카드,15,충남,유통,L.POINT
2325,C042,M,60,삼성카드 taptap O,2022-10-13,안경,1223,삼성카드,15,경기,의류/잡화,네이버 포인트
2326,C001,M,60,현대카드ZERO Edition2(할인형),2023-04-05,정육점,24693,현대카드,25,강원,음/식료품,M-POINT
2327,C031,M,20,삼성카드 taptap O,2022-07-02,가구,1697,삼성카드,27,대구,가전/가구,보너스포인트
2328,C019,M,60,BC 바로 에어 플러스,2022-05-27,문화용품,1484,BC카드,7,인천,스포츠/문화/레저,네이버 포인트
2329,C049,F,10,BC 바로 리워드 플러스,2023-03-03,정육점,39017,BC카드,12,충북,음/식료품,TOP POINT2
2330,C010,M,60,#MY WAY 카드,2022-06-14,네이버 쇼핑,259904,하나카드,0,광주,전자상거래,하나머니
2331,C031,M,20,삼성카드 taptap O,2023-02-06,항공,23387,삼성카드,25,인천,여행/교통,보너스포인트
2332,C029,M,30,현대카드 M BOOST,2023-01-28,농수산물,37068,현대카드,10,대구,음/식료품,네이버 포인트
2333,C030,M,50,현대카드ZERO Edition2(할인형),2022-11-10,가구,1594,현대카드,2,강원,가전/가구,M-POINT
2334,C005,F,60,LOCA LIKIT - New York Blue,2023-04-09,편의점,25268,롯데카드,29,충북,유통,L.POINT
2335,C019,M,60,BC 바로 에어 플러스,2022-09-23,가구,1159,BC카드,24,세종,가전/가구,네이버 포인트
2336,C028,M,40,MULTI Oil(멀티 오일) 카드,2022-05-24,생활잡화,11079,하나카드,14,강원,유통,네이버 포인트
2337,C022,M,30,카드의정석 UniMile,2022-11-02,LPG,1977,우리카드,29,부산,주유,네이버 포인트
2338,C028,M,40,MULTI Oil(멀티 오일) 카드,2022-07-21,자동차용품,1054,하나카드,28,대구,자동차,하나머니
2339,C041,M,30,KB국민 My WE:SH 카드,2023-01-04,외국어학원,15122,KB국민카드,28,대전,교육/학원,네이버 포인트
2340,C044,F,30,카드의정석 SHOPPING,2022-09-12,할인점/슈퍼마켓,80823,우리카드,11,충남,유통,모아포인트
2341,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2022-11-13,농수산물,18963,KB국민카드,6,인천,음/식료품,포인트리
2342,C006,F,70,신세계 BC 바로 리워드 플러스,2022-05-15,버스,19276,BC카드,20,울산,여행/교통,TOP POINT2
2343,C022,M,30,ONE AIR(UniMile),2022-10-19,면세점,26448,IBK기업은행,19,경남,여행/교통,네이버 포인트
2344,C026,M,20,삼성 iD ON 카드,2023-04-23,면세점,11149,삼성카드,2,부산,여행/교통,보너스포인트
2345,C046,F,60,IBK-Hybrid(하이브리드)카드,2022-07-29,업무서비스,35258,IBK기업은행,28,제주,가정생활/서비스,네이버 포인트
2346,C034,F,50,신한카드 Deep Dream(모베러웍스),2023-03-18,농수산물,34684,신한카드,8,충북,음/식료품,네이버 포인트
2347,C007,F,20,카드의정석 SHOPPING,2022-11-22,패스트푸드,20892,우리카드,23,경기,요식/유흥,모아포인트
2348,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-07-29,디지털 콘텐츠,143159,KB국민카드,3,대구,전자상거래,포인트리
2349,C033,F,40,BLISS.7 카드(포인트),2022-12-29,온라인거래,209948,IBK기업은행,17,울산,전자상거래,네이버 포인트
2350,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-09-07,편의점,78108,BC카드,21,제주,유통,TOP POINT2
2351,C044,F,30,카드의정석 SHOPPING,2022-12-02,안경,1517,우리카드,2,전남,의류/잡화,네이버 포인트
2352,C004,F,40,THE iD. PLATINUM(포인트),2023-01-03,교육용품,7753,삼성카드,17,대전,교육/학원,네이버 포인트
2353,C005,F,60,LOCA LIKIT - New York Blue,2022-11-15,호텔,4474,롯데카드,27,서울,여행/교통,네이버 포인트
2354,C046,F,60,신한카드 Deep Dream Platinum+,2022-10-18,자동차서비스,1356,신한카드,3,부산,자동차,네이버 포인트
2355,C016,M,40,NH20 해봄카드,2023-03-13,생활잡화,62243,NH농협카드,0,인천,유통,네이버 포인트
2356,C034,F,50,마일앤조이카드(아시아나),2022-07-23,편의점,30965,IBK기업은행,18,세종,유통,TOP POINT1
2357,C041,M,30,KB국민 My WE:SH 카드,2022-06-08,영화/공연,1070,KB국민카드,12,세종,스포츠/문화/레저,네이버 포인트
2358,C046,F,60,신한카드 Deep Dream Platinum+,2022-11-02,놀이공원,5011,신한카드,9,인천,스포츠/문화/레저,마이신한포인트
2359,C001,M,60,현대카드ZERO Edition2(할인형),2023-03-13,쿠팡,136916,현대카드,2,경북,전자상거래,M-POINT
2360,C045,F,60,신한카드 Deep Dream(모베러웍스),2022-10-15,배달앱,143154,신한카드,14,서울,전자상거래,네이버 포인트
2361,C017,M,60,하나 CLUB H 아메리칸 익스프레스 리저브 카드,2022-08-22,입시보습학원,9601,하나카드,7,울산,교육/학원,하나머니
2362,C032,M,20,BC 바로 페이백 플러스,2022-12-31,온라인거래,148811,BC카드,2,세종,전자상거래,TOP POINT2
2363,C019,M,60,BC 바로 에어 플러스,2023-04-07,네이버 쇼핑,153935,BC카드,24,대구,전자상거래,네이버 포인트
2364,C012,F,30,현대카드 M BOOST,2022-10-27,영화/공연,5085,현대카드,32,울산,스포츠/문화/레저,M-POINT
2365,C011,M,30,올바른 MYPICK 카드,2022-12-25,가전,1870,NH농협카드,5,경남,가전/가구,네이버 포인트
2366,C032,M,20,BC 바로 페이백 플러스,2023-01-01,인테리어,33731,BC카드,7,충북,가정생활/서비스,네이버 포인트
2367,C025,F,50,Oil & Life카드(Oil카드),2022-07-22,시계/귀금속,2341,IBK기업은행,23,경남,의류/잡화,TOP POINT1
2368,C039,M,50,LOCA LIKIT 1.2,2022-05-17,화원,2654,롯데카드,2,충남,스포츠/문화/레저,네이버 포인트
2369,C024,F,30,BeV V카드(스카이패스형),2022-07-04,치과병원,2839,KB국민카드,7,울산,의료,네이버 포인트
2370,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2023-02-20,외국어학원,13975,KB국민카드,3,인천,교육/학원,네이버 포인트
2371,C012,F,30,신한카드 B.Big(삑),2022-12-06,노래방,29525,신한카드,7,전남,요식/유흥,네이버 포인트
2372,C033,F,40,BLISS.7 카드(포인트),2023-04-26,보험,24300,IBK기업은행,17,울산,가정생활/서비스,TOP POINT1
2373,C027,M,40,MULTI Young(멀티 영) 카드,2022-10-16,가전,2245,하나카드,29,전남,가전/가구,하나머니
2374,C003,M,20,LOCA LIKIT - Manhattan Yellow,2022-12-04,화장품,8241,롯데카드,20,울산,미용,네이버 포인트
2375,C046,F,60,신한카드 Deep Dream Platinum+,2023-03-22,자동차판매,1074,신한카드,7,인천,자동차,네이버 포인트
2376,C026,M,20,삼성 iD ON 카드,2022-07-07,제과점,22033,삼성카드,21,충남,요식/유흥,네이버 포인트
2377,C047,F,20,현대카드 X BOOST,2022-12-08,영화/공연,2393,현대카드,16,전북,스포츠/문화/레저,M-POINT
2378,C016,M,40,NH20 해봄카드,2023-02-09,공과금,30291,NH농협카드,32,전북,가정생활/서비스,네이버 포인트
2379,C012,F,30,신한카드 B.Big(삑),2022-12-26,LPG,11876,신한카드,8,인천,주유,마이신한포인트
2380,C035,F,60,American Express Gold Card,2022-10-02,농수산물,2296,현대카드,5,경기,음/식료품,M-POINT
2381,C016,M,40,NH20 해봄카드,2022-08-09,가전,1950,NH농협카드,18,강원,가전/가구,네이버 포인트
2382,C042,M,60,삼성카드 taptap O,2023-02-18,항공,5713,삼성카드,19,경북,여행/교통,보너스포인트
2383,C014,M,30,별다줄카드,2022-07-20,택시,3562,NH농협카드,15,울산,여행/교통,네이버 포인트
2384,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-05-14,홈쇼핑,152013,BC카드,10,인천,전자상거래,네이버 포인트
2385,C002,F,30,카드의정석 POINT,2023-04-08,농수산물,1725,우리카드,1,강원,음/식료품,모아포인트
2386,C004,F,40,THE iD. PLATINUM(포인트),2022-08-12,홈쇼핑,191057,삼성카드,27,강원,전자상거래,네이버 포인트
2387,C012,F,30,현대카드 M BOOST,2022-10-26,통신,21452,현대카드,11,충북,가정생활/서비스,네이버 포인트
